;elapsed.time;NH3_30s.bg;DATE;TIME;FRAC_DAYS_SINCE_JAN1;FRAC_HRS_SINCE_JAN1;JULIAN_DAYS;EPOCH_TIME;ALARM_STATUS;INST_STATUS;CavityPressure;CavityTemp;DasTemp;EtalonTemp;WarmBoxTemp;species;MPVPosition;OutletValve;solenoid_valves;NH3;NH3_30s;NH3_5min;H2O;CO2;NH3_raw;NH3_dry;nh3_base_11;date.time;id;Vid;treat;NH3.corr;date.time.weather;date;time;temp;air.flow;A.frame;air.temp.K;n;flux;flux.tr;flux.time;cum.emis
116;26.4;20.53040314;12-10-2022;11:27.8;284.6746275;6832.191059;285.6746275;1665591088;0;899;140.0036595;44.99919891;31.25;45.17418671;44.9991684;2;7;45598.55781;7;212.4847147;212.8027487;212.3116501;1.189379125;132.6445508;212.4847147;212.4847147;705.7665986;12-10-2022 16:11;7;0;WT;192.2723456;12-10-2022 16:00;12-10-2022;16:00:00;11.9;1992;0.197482;285.05;8.22E-09;0.001161384;0.001306363;0.188116226;3.49408784
117;28.8;17.37092004;12-10-2022;35:23.8;284.7745816;6834.589958;285.7745816;1665599724;0;899;140.0075073;44.9996872;30.0625;45.17494965;44.99938202;2;7;45555.4375;7;171.6805483;171.3789499;170.9679743;1.070090507;186.9138476;171.6805483;171.6805483;705.456587;12-10-2022 18:35;7;0;WT;154.0080299;12-10-2022 19:00;12-10-2022;19:00:00;10.3;1992;0.197482;283.45;6.62E-09;0.000935507;0.001048446;0.150976196;3.645064035
118;31.2;13.28915467;12-10-2022;59:18.9;284.8745249;6836.988597;285.8745249;1665608359;0;899;140.0011731;44.99993134;28.0625;45.1760788;44.99962616;2;7;45427.83248;7;138.5189184;138.9797052;138.360431;0.970836739;195.2438594;138.5189184;138.5189184;705.2483861;12-10-2022 20:59;7;0;WT;125.6905505;12-10-2022 21:00;12-10-2022;21:00:00;8.6;1992;0.197482;281.75;5.44E-09;0.000768102;0.000851805;0.122659864;3.7677239
119;33.6;11.80393916;12-10-2022;23:15.1;284.9744798;6839.387516;285.9744798;1665616995;0;899;139.9951971;44.99922794;27.1875;45.17613486;44.99966165;2;7;45360.27773;7;118.0706809;118.8092104;119.1375882;0.928953498;232.0363106;118.0706809;118.0706809;705.2537413;12-10-2022 23:23;7;0;WT;107.0052712;12-10-2022 23:00;12-10-2022;23:00:00;7.6;1992;0.197482;280.75;4.64E-09;0.000656244;0.000712173;0.102552946;3.870276846
120;36;11.65567243;13-10-2022;47:10.0;285.074421;6841.786104;286.074421;1665625630;0;899;139.9875052;45.0009686;27.625;45.1767807;45.00020168;2;7;45356.13424;7;112.3293415;112.0420303;112.7647809;0.980949444;240.9522025;112.3293415;112.3293415;705.0744045;13-10-2022 01:47;7;0;WT;100.3863579;13-10-2022 02:00;13-10-2022;02:00:00;8;1992;0.197482;281.15;4.35E-09;0.000614776;0.00063551;0.091513463;3.961790309
121;38.4;10.93203494;13-10-2022;11:05.5;285.1743696;6844.184871;286.1743696;1665634266;0;899;139.9954807;44.99925995;27.75;45.17653656;45.00008392;2;7;45324.40846;7;100.2247128;100.29274;100.3724581;0.986192137;210.2210614;100.2247128;100.2247128;705.1522412;13-10-2022 04:11;7;0;WT;89.36070501;13-10-2022 04:00;13-10-2022;04:00:00;8.1;1992;0.197482;281.25;3.87E-09;0.000547059;0.000580918;0.083652122;4.045442431
122;40.8;12.57547122;13-10-2022;35:01.1;285.2743178;6846.583626;286.2743178;1665642901;0;899;139.9945063;45.00063324;27.8125;45.17656708;44.99999237;2;7;45301.8249;7;100.4177276;100.5924397;100.3564571;0.985292811;251.4224735;100.4177276;100.4177276;705.1380076;13-10-2022 06:35;7;0;WT;88.01696847;13-10-2022 07:00;13-10-2022;07:00:00;8.1;1992;0.197482;281.25;3.81E-09;0.000538833;0.000542946;0.078184226;4.123626657
123;43.2;15.03002997;13-10-2022;58:57.6;285.3742779;6848.982668;286.3742779;1665651538;0;899;139.995415;45.00051117;29.54857337;45.17845917;45.00237274;2;7;45349.18211;7.222826087;123.329746;123.6099153;121.164558;1.100841231;185.7665616;123.329746;123.329746;705.1642915;13-10-2022 08:58;7;0;WT;108.5798854;13-10-2022 09:00;13-10-2022;09:00:00;9.4;1992;0.197482;282.55;4.68E-09;0.000661659;0.000600246;0.086435423;4.21006208
124;45.6;16.18387835;13-10-2022;22:53.6;285.4742309;6851.381542;286.4742309;1665660174;0;899;139.9996566;45.00118256;32.09952446;45.17629242;45.00133514;2;7;45463.12311;7;120.7468452;120.8506814;125.2037962;1.215701266;183.6404026;120.7468452;120.7468452;705.3228331;13-10-2022 11:22;7;0;WT;104.6668031;13-10-2022 11:00;13-10-2022;11:00:00;11.9;1992;0.197482;285.05;4.47E-09;0.00063222;0.000646939;0.093159285;4.303221365
125;48;14.80553287;13-10-2022;46:48.7;285.5741751;6853.780203;286.5741751;1665668809;0;899;140.0001484;45.00014496;32.0625;45.17440033;44.99962616;2;7;45457.08218;7;100.4133623;100.0296107;100.4278765;1.216627905;177.0368853;100.4133623;100.4133623;705.1447964;13-10-2022 13:46;7;0;WT;85.22407782;13-10-2022 14:00;13-10-2022;14:00:00;12.7;1992;0.197482;285.85;3.63E-09;0.000513339;0.000572779;0.082480244;4.385701609
126;50.4;11.77557211;13-10-2022;10:43.5;285.6741148;6856.178756;286.6741148;1665677444;0;899;140.0072373;44.99871063;31.125;45.17290497;44.99776459;2;7;45427.87224;7;74.2808445;74.26465108;73.11815172;1.224301663;194.8158752;74.2808445;74.2808445;705.1054496;13-10-2022 16:10;7;0;WT;62.48907897;13-10-2022 16:00;13-10-2022;16:00:00;11.6;1992;0.197482;284.75;2.67E-09;0.000377851;0.000445595;0.064165688;4.449867297
127;52.8;11.18599198;13-10-2022;34:39.6;285.7740693;6858.577664;286.7740693;1665686080;0;899;140.0020905;44.99919891;30.375;45.17516327;44.99953461;2;7;45374.51953;7;78.04801666;78.40685702;77.78722032;1.214969009;236.4021256;78.04801666;78.04801666;704.9372534;13-10-2022 18:34;7;0;WT;67.22086503;13-10-2022 19:00;13-10-2022;19:00:00;10.9;1992;0.197482;284.05;2.88E-09;0.000407464;0.000392658;0.056542701;4.506409998
128;55.2;14.44346048;13-10-2022;58:34.7;285.8740125;6860.976301;286.8740125;1665694715;0;899;139.9917792;44.99964739;31.125;45.1766991;45.00138838;2;7;45400.08547;7;77.33375599;77.19005903;76.61045124;1.245148751;218.7819884;77.33375599;77.33375599;705.1783885;13-10-2022 20:58;7;0;WT;62.74659855;13-10-2022 21:00;13-10-2022;21:00:00;11;1992;0.197482;284.15;2.69E-09;0.000380209;0.000393837;0.056712497;4.563122495
129;57.6;12.7584014;13-10-2022;22:30.3;285.9739614;6863.375074;286.9739614;1665703350;0;899;139.996872;45.0003891;31.0625;45.17549896;44.99999237;2;7;45379.66016;7;68.67692304;68.31763147;67.88674362;1.164478491;226.6943032;68.67692304;68.67692304;704.9557562;13-10-2022 23:22;7;0;WT;55.55923006;13-10-2022 23:00;13-10-2022;23:00:00;10.1;1992;0.197482;283.25;2.39E-09;0.000337728;0.000358968;0.051691456;4.614813951
130;60;13.01875978;14-10-2022;46:24.9;286.0738995;6865.773588;287.0738995;1665711985;0;899;139.9957197;44.99948153;30.9375;45.17392664;44.99869869;2;7;45392.78231;7;66.57675764;66.47460464;66.18836638;1.132789485;259.7899343;66.57675764;66.57675764;705.0538382;14-10-2022 01:46;7;0;WT;53.45584486;14-10-2022 02:00;14-10-2022;02:00:00;9.6;1992;0.197482;282.75;2.30E-09;0.000325516;0.000331622;0.047753562;4.662567513
131;0;15.70318022;11-10-2022;04:17.0;283.5863081;6806.071395;284.5863081;1665497057;0;899;140.0042154;45.00099945;29.6875;45.17424774;44.99959564;2;9;45510.18325;9;897.9694237;869.3901795;835.9615078;1.104576916;124.350012;897.9694237;897.9694237;710.3038158;11-10-2022 14:04;9;V9;DFC;853.6869992;11-10-2022 14:00;11-10-2022;14:00:00;11.1;2940;0.38465;284.25;3.66E-08;0.003918305;0;0;0
132;2.4;18.71838577;11-10-2022;28:12.1;283.6862516;6808.470038;284.6862516;1665505692;0;899;139.9859009;44.99993134;29.6875;45.17519379;45.00014496;2;9;45483.17188;9;771.5578598;774.8041066;773.5037325;1.074998491;128.2839429;771.5578598;771.5578598;709.4420368;11-10-2022 16:28;9;0;DFC;756.0857208;11-10-2022 16:00;11-10-2022;16:00:00;10.2;2940;0.38465;283.35;3.25E-08;0.003481351;0.003699828;0.532775203;0.532775203
133;4.8;17.80148143;11-10-2022;52:07.5;283.7861976;6810.868742;284.7861976;1665514327;0;899;139.9986347;45.00127411;28.6875;45.17540741;44.99990082;2;9;45403.848;9;618.331329;616.557255;615.0336822;1.037931267;125.2660758;618.331329;618.331329;708.4113209;11-10-2022 18:52;9;0;DFC;598.7557736;11-10-2022 19:00;11-10-2022;19:00:00;9.3;2940;0.38465;282.45;2.58E-08;0.002765719;0.003123535;0.449789078;0.982564281
134;7.2;19.34360083;11-10-2022;16:02.5;283.8861406;6813.267374;284.8861406;1665522963;0;899;140.003509;45.00127411;28.41372283;45.1762619;45.00035858;2;9;45424.877;9;526.7773753;525.2124396;524.2317832;1.075691745;123.7852922;526.7773753;526.7773753;707.8036291;11-10-2022 21:16;9;0;DFC;505.8688388;11-10-2022 21:00;11-10-2022;21:00:00;9;2940;0.38465;282.15;2.18E-08;0.002339149;0.002552434;0.367550525;1.350114806
135;9.59;23.2362223;11-10-2022;39:58.8;283.9860973;6815.666336;284.9860973;1665531599;0;899;139.9990082;45.00023651;27.875;45.17571259;44.99974823;2;9;45408.00391;8;461.4056638;460.2555892;455.2609344;1.039188161;143.2057843;461.4056638;461.4056638;707.2886422;11-10-2022 23:39;9;0;DFC;437.0193668;12-10-2022 00:00;12-10-2022;00:00:00;8.3;2940;0.38465;281.45;1.89E-08;0.002025813;0.002182481;0.314277282;1.664392088
136;12;17.19501195;12-10-2022;03:53.7;284.0860381;6818.064914;285.0860381;1665540234;0;899;139.9863343;45.00011444;27.375;45.17632294;45.00023651;2;9;45394.79832;9;383.5783696;382.9090147;380.3936065;0.999987419;166.4808975;383.5783696;383.5783696;706.914809;12-10-2022 02:03;9;0;DFC;365.7140027;12-10-2022 02:00;12-10-2022;02:00:00;7.7;2940;0.38465;280.85;1.59E-08;0.001698897;0.001862355;0.268179175;1.932571264
137;14.4;16.81216053;12-10-2022;27:48.3;284.185976;6820.463424;285.185976;1665548868;0;899;140.0100542;44.9998703;28.3125;45.17525482;44.99938202;2;9;45426.75747;9;352.6333641;352.55227;351.858787;1.039560312;165.2769527;352.6333641;352.6333641;706.6306992;12-10-2022 04:27;9;0;DFC;335.7401095;12-10-2022 04:00;12-10-2022;04:00:00;8.6;2940;0.38465;281.75;1.45E-08;0.001554674;0.001626786;0.234257133;2.166828397
138;16.8;15.69404773;12-10-2022;51:45.0;284.2859378;6822.862508;285.2859378;1665557505;0;899;139.9968831;44.99966232;28.25;45.17620269;45.00005341;2;9;45396.45676;9;309.6330478;310.8842366;309.0152289;1.020141382;166.5145125;309.6330478;309.6330478;706.4341624;12-10-2022 06:51;9;0;DFC;295.1901889;12-10-2022 07:00;12-10-2022;07:00:00;8.4;2940;0.38465;281.55;1.28E-08;0.001367875;0.001461274;0.210423512;2.377251909
139;19.2;15.00891672;12-10-2022;15:41.5;284.3858966;6825.261517;285.3858966;1665566141;0;899;140.0095807;45.00041962;29.875;45.17595673;45.00014496;2;9;45504.40676;9;309.2496341;307.9377794;306.8523712;1.126479101;152.8044331;309.2496341;309.2496341;706.3450408;12-10-2022 09:15;9;0;DFC;292.9288627;12-10-2022 09:00;12-10-2022;09:00:00;10;2940;0.38465;283.15;1.26E-08;0.001349726;0.0013588;0.195667262;2.57291917
140;21.6;13.58281179;12-10-2022;39:36.4;284.4858383;6827.660118;285.4858383;1665574776;0;899;140.0090937;44.99999237;31.75;45.17479706;44.99990082;2;9;45565.62449;9;294.9717718;298.2152539;295.552444;1.166131956;143.3468384;294.9717718;294.9717718;706.3804208;12-10-2022 11:39;9;0;DFC;284.6324421;12-10-2022 12:00;12-10-2022;12:00:00;12.6;2940;0.38465;285.75;1.21E-08;0.001299565;0.001324646;0.19074898;2.763668151
141;24;12.60386405;12-10-2022;03:31.2;284.5857776;6830.058662;285.5857776;1665583411;0;899;139.9956088;45.00011444;31.97418478;45.17479706;45.00014496;2;9;45559.52013;9;267.743561;266.4000729;264.3696555;1.184787115;149.0494394;267.743561;267.743561;706.3571707;12-10-2022 14:03;9;0;DFC;253.7962088;12-10-2022 14:00;12-10-2022;14:00:00;12.3;2940;0.38465;285.45;1.08E-08;0.001159992;0.001229779;0.177088153;2.940756303
142;26.4;11.49890892;12-10-2022;27:26.9;284.6857282;6832.457476;285.6857282;1665592047;0;899;139.9897461;44.9996872;31.1875;45.17516327;44.99977875;2;9;45497.85938;9;216.4620146;215.5736485;215.5633325;1.174713587;146.6652881;216.4620146;216.4620146;705.9515558;12-10-2022 16:27;9;0;DFC;204.0747396;12-10-2022 16:00;12-10-2022;16:00:00;11.9;2940;0.38465;285.05;8.72E-09;0.000934046;0.001047019;0.150770743;3.091527046
143;28.8;9.991815605;12-10-2022;51:23.4;284.785687;6834.856489;285.785687;1665600683;0;899;140.0029913;44.99925995;29.8125;45.17446137;44.99877167;2;9;45450.62916;8.701086957;173.8164298;174.376662;173.6779653;1.064715611;175.4474803;173.8164298;173.8164298;705.5314782;12-10-2022 18:51;9;0;DFC;164.3848464;12-10-2022 19:00;12-10-2022;19:00:00;10.3;2940;0.38465;283.45;7.07E-09;0.000756633;0.000845339;0.121728883;3.213255929
144;31.2;9.01508367;12-10-2022;15:18.9;284.8856358;6837.25526;285.8856358;1665609319;0;899;139.9880981;45.00102997;27.9375;45.17559052;44.99913788;2;9;45341.30469;9;143.5405456;142.3369719;141.3910269;0.965245304;183.9378994;143.5405456;143.5405456;705.5099735;12-10-2022 21:15;9;0;DFC;133.3218882;12-10-2022 21:00;12-10-2022;21:00:00;8.6;2940;0.38465;281.75;5.77E-09;0.000617359;0.000686996;0.098927402;3.312183331
145;33.6;8.676766811;12-10-2022;39:14.6;284.9855853;6839.654048;285.9855853;1665617955;0;899;139.9932437;45.00023386;27.1875;45.17656973;44.99968985;2;9;45264.00187;9;124.7061527;124.7606217;123.7244986;0.936717098;213.4685681;124.7061527;124.7061527;705.3931898;12-10-2022 23:39;9;0;DFC;116.0838549;13-10-2022 00:00;13-10-2022;00:00:00;7.5;2940;0.38465;280.65;5.04E-09;0.000539643;0.000578501;0.083304138;3.395487469
146;36;8.64905464;13-10-2022;03:10.2;285.0855347;6842.052834;286.0855347;1665626590;0;899;139.9953013;44.99958436;27.56963315;45.17623138;44.99969416;2;9;45243.31182;9;113.7201029;112.8659739;111.9663239;0.99326982;199.8841611;113.7201029;113.7201029;705.2099855;13-10-2022 02:03;9;0;DFC;104.2169192;13-10-2022 02:00;13-10-2022;02:00:00;8;2940;0.38465;281.15;4.52E-09;0.000483615;0.000511629;0.073674626;3.469162095
147;38.4;8.449861823;13-10-2022;27:05.5;285.1854805;6844.451531;286.1854805;1665635226;0;899;139.9991206;44.9996872;27.75;45.17656708;44.99993134;2;9;45219.85377;9;105.6058045;105.6304833;104.1703858;0.99170499;206.9738765;105.6058045;105.6058045;705.1495039;13-10-2022 04:27;9;0;DFC;97.18062146;13-10-2022 04:00;13-10-2022;04:00:00;8.1;2940;0.38465;281.25;4.21E-09;0.000450803;0.000467209;0.067278152;3.536440247
148;40.8;8.307788667;13-10-2022;51:00.5;285.2854222;6846.850132;286.2854222;1665643860;0;899;140.0077536;45.00114607;27.8125;45.17730846;45.00090491;2;9;45207.23087;9;99.70929411;99.5306261;99.00254185;0.992767695;232.5729125;99.70929411;99.70929411;705.2635592;13-10-2022 06:51;9;0;DFC;91.22283743;13-10-2022 07:00;13-10-2022;07:00:00;8.1;2940;0.38465;281.25;3.95E-09;0.000423166;0.000436985;0.062925813;3.59936606
149;43.2;9.162147587;13-10-2022;14:57.1;285.3853826;6849.249183;286.3853826;1665652497;0;899;140.0009499;45.00051117;29.9375;45.17754364;45.00145721;2;9;45286.55974;9;106.8572819;104.3906987;104.5848704;1.079880405;194.4986073;106.8572819;106.8572819;705.4059174;13-10-2022 09:14;9;0;DFC;95.2285511;13-10-2022 09:00;13-10-2022;09:00:00;9.4;2940;0.38465;282.55;4.11E-09;0.000439716;0.000431441;0.062127494;3.661493553
150;45.6;9.348026724;13-10-2022;38:52.5;285.4853299;6851.647917;286.4853299;1665661133;0;899;139.9992739;45.00023651;32.1875;45.17479706;45.00023651;2;9;45365.86687;9;111.7438366;110.2227922;109.1797681;1.184770599;152.9632041;111.7438366;111.7438366;705.3570981;13-10-2022 11:38;9;0;DFC;100.8747654;13-10-2022 12:00;13-10-2022;12:00:00;12.7;2940;0.38465;285.85;4.30E-09;0.00046041;0.000450063;0.064809011;3.726302564
151;48;9.793062537;13-10-2022;02:47.9;285.585277;6854.046649;286.585277;1665669768;0;899;140.006328;45.00020599;32;45.17409515;44.99904633;2;9;45353.53463;9;107.5848637;110.0534026;106.5708495;1.114224647;203.6817407;107.5848637;107.5848637;705.4267165;13-10-2022 14:02;9;0;DFC;100.2603401;13-10-2022 14:00;13-10-2022;14:00:00;12.7;2940;0.38465;285.85;4.27E-09;0.000457605;0.000459007;0.066097065;3.792399629
152;50.4;8.362863237;13-10-2022;26:43.9;285.68523;6856.445521;286.68523;1665678404;0;899;139.9866565;44.99971771;30.875;45.17415619;44.99886322;2;9;45318.22419;9;85.43026684;85.95898569;81.19252864;1.203111791;182.1109613;85.43026684;85.43026684;705.2478809;13-10-2022 16:26;9;0;DFC;77.59612245;13-10-2022 16:00;13-10-2022;16:00:00;11.6;2940;0.38465;284.75;3.32E-09;0.00035553;0.000406568;0.058545738;3.850945367
153;52.8;8.230264678;13-10-2022;50:38.8;285.7851711;6858.844105;286.7851711;1665687039;0;899;139.9905289;45.00072479;30.375;45.17537689;44.99974823;2;9;45287.65028;9;78.60556396;78.8615239;77.24017612;1.212239088;218.1831456;78.60556396;78.60556396;705.1700958;13-10-2022 18:50;9;0;DFC;70.63125922;13-10-2022 19:00;13-10-2022;19:00:00;10.9;2940;0.38465;284.05;3.03E-09;0.000324416;0.000339973;0.048956108;3.899901475
154;55.2;8.30532611;13-10-2022;14:34.1;285.8851163;6861.242792;286.8851163;1665695674;0;899;140.0147095;45.00020599;31.25;45.1760788;45.00066376;2;9;45318.77734;9;73.61502206;73.19654159;72.88750539;1.24361312;221.6819703;73.61502206;73.61502206;705.2186445;13-10-2022 21:14;9;0;DFC;64.89121548;13-10-2022 21:00;13-10-2022;21:00:00;11;2940;0.38465;284.15;2.78E-09;0.000297946;0.000311181;0.044810092;3.944711567
155;57.6;7.606569669;13-10-2022;38:29.6;285.9850644;6863.641546;286.9850644;1665704310;0;899;139.9976818;44.99951305;31.0625;45.17537391;45.00014496;2;9;45283.40035;9;70.3007263;69.66590307;68.92435753;1.123359264;205.500732;70.3007263;70.3007263;705.2376393;13-10-2022 23:38;9;0;DFC;62.0593334;14-10-2022 00:00;14-10-2022;00:00:00;9.8;2940;0.38465;282.95;2.67E-09;0.000286152;0.000292049;0.042055119;3.986766686
156;60;6.599458245;14-10-2022;02:25.2;286.0850137;6866.040329;287.0850137;1665712945;0;899;140.0025374;44.99934802;30.63892663;45.1728577;44.99746953;2;9;45289.03424;9;59.99055458;59.61246783;59.77245341;1.11294259;231.3415345;59.99055458;59.99055458;705.2072848;14-10-2022 02:02;9;0;DFC;53.01300959;14-10-2022 02:00;14-10-2022;02:00:00;9.6;2940;0.38465;282.75;2.28E-09;0.000244613;0.000265383;0.038215122;4.024981808
157;0;15.70318022;11-10-2022;12:16.5;283.591858;6806.204591;284.591858;1665497537;0;899;139.9965049;44.99944305;29.6875;45.17458344;44.9996872;2;10;45479.09519;10;837.5683399;825.9561229;787.0893389;1.072015197;128.513977;837.5683399;837.5683399;709.5125516;11-10-2022 14:12;10;V10;DFC;810.2529427;11-10-2022 14:00;11-10-2022;14:00:00;11.1;2940;0.38465;284.25;3.47E-08;0.003718948;0;0;0
158;2.4;18.71838577;11-10-2022;36:11.6;283.6918014;6808.603234;284.6918014;1665506172;0;899;140.0018658;44.99925995;29.6875;45.17446137;44.99932098;2;10;45470.90706;10;733.9506108;743.9911303;748.9756943;1.071667976;121.7559554;733.9506108;733.9506108;708.8350138;11-10-2022 16:36;10;0;DFC;725.2727445;11-10-2022 17:00;11-10-2022;17:00:00;10.2;2940;0.38465;283.35;3.12E-08;0.003339475;0.003529211;0.508206444;0.508206444
159;4.8;17.80148143;11-10-2022;00:06.8;283.7917456;6811.001894;284.7917456;1665514807;0;899;140.0078822;44.99956513;28.625;45.17476654;44.99901581;2;10;45383.93342;10;611.5180103;615.0690147;613.2014143;1.041865537;128.7102695;611.5180103;611.5180103;708.2069592;11-10-2022 19:00;10;0;DFC;597.2675333;11-10-2022 19:00;11-10-2022;19:00:00;9.3;2940;0.38465;282.45;2.58E-08;0.002758845;0.00304916;0.439079018;0.947285462
160;7.2;19.34360083;11-10-2022;24:02.9;283.8917005;6813.400813;284.8917005;1665523443;0;899;140.0142975;45.00051117;28.4375;45.17580414;45.00029755;2;10;45407.09766;10;521.057758;519.2422417;520.960296;1.066235054;149.4044916;521.057758;521.057758;707.7036811;11-10-2022 21:24;10;0;DFC;499.8986409;11-10-2022 21:00;11-10-2022;21:00:00;9;2940;0.38465;282.15;2.16E-08;0.002311543;0.002535194;0.365067917;1.312353378
161;9.59;23.2362223;11-10-2022;47:57.5;283.991638;6815.799311;284.991638;1665532078;0;899;140.0011862;44.99999237;27.9375;45.17586517;44.99990082;2;10;45378.53702;10;449.1948292;449.084553;448.4678975;1.043858716;127.4561451;449.1948292;449.1948292;707.1963434;11-10-2022 23:47;10;0;DFC;425.8483307;12-10-2022 00:00;12-10-2022;00:00:00;8.3;2940;0.38465;281.45;1.84E-08;0.00197403;0.002142786;0.308561208;1.620914586
162;12;17.19501195;12-10-2022;11:53.1;284.0915873;6818.198095;285.0915873;1665540713;0;899;139.9967212;44.99922943;27.375;45.17623138;45.00008392;2;10;45398.95005;10;372.8229478;371.1315569;368.8847237;1.006351997;149.7773959;372.8229478;372.8229478;706.6577744;12-10-2022 02:11;10;0;DFC;353.936545;12-10-2022 02:00;12-10-2022;02:00:00;7.7;2940;0.38465;280.85;1.54E-08;0.001644186;0.001809108;0.260511542;1.881426128
163;14.4;16.81216053;12-10-2022;35:49.6;284.1915464;6820.597113;285.1915464;1665549350;0;899;139.9916843;44.99920804;28.25;45.17580414;44.99957292;2;10;45397.4503;10;332.3037616;331.4935034;333.3316444;1.032234137;184.16798;332.3037616;332.3037616;706.6217617;12-10-2022 04:35;10;0;DFC;314.6813429;12-10-2022 05:00;12-10-2022;05:00:00;8.6;2940;0.38465;281.75;1.36E-08;0.001457159;0.001550673;0.223296878;2.104723006
164;16.8;15.69404773;12-10-2022;59:45.6;284.2914994;6822.995986;285.2914994;1665557986;0;899;139.9981391;44.9996872;28.22282609;45.1762619;44.99983978;2;10;45403.52429;10;290.5986816;290.0186208;289.5414316;1.026876964;179.4647978;290.5986816;290.5986816;706.3543112;12-10-2022 06:59;10;0;DFC;274.324573;12-10-2022 07:00;12-10-2022;07:00:00;8.4;2940;0.38465;281.55;1.19E-08;0.001271186;0.001364173;0.196440886;2.301163891
165;19.2;15.00891672;12-10-2022;23:40.7;284.391443;6825.394631;285.391443;1665566621;0;899;139.9888482;44.99950409;29.9375;45.17638397;45.00106049;2;10;45482.2089;10;290.2792146;286.8262315;283.8530171;1.128463488;151.1337721;290.2792146;290.2792146;706.5699749;12-10-2022 09:23;10;0;DFC;271.8173148;12-10-2022 09:00;12-10-2022;09:00:00;10;2940;0.38465;283.15;1.17E-08;0.00125245;0.001261818;0.181701839;2.482865731
166;21.6;13.58281179;12-10-2022;47:36.0;284.4913884;6827.793321;285.4913884;1665575256;0;899;140.0074858;44.9991684;31.6875;45.17394257;44.9991684;2;10;45569.45003;10;266.7306077;267.9103418;267.2188212;1.162024789;94.14095831;266.7306077;266.7306077;706.164644;12-10-2022 11:47;10;0;DFC;254.32753;12-10-2022 12:00;12-10-2022;12:00:00;12.6;2940;0.38465;285.75;1.08E-08;0.0011612;0.001206825;0.173782851;2.656648582
167;24;12.60386405;12-10-2022;11:32.1;284.5913437;6830.192249;285.5913437;1665583892;0;899;140.0041142;44.99974823;31.9375;45.17488861;45.00023651;2;10;45561.3142;10;236.3874837;237.3783097;235.9643222;1.187683003;158.3483597;236.3874837;236.3874837;706.2917306;12-10-2022 14:11;10;0;DFC;224.7744457;12-10-2022 14:00;12-10-2022;14:00:00;12.3;2940;0.38465;285.45;9.60E-09;0.001027346;0.001094273;0.157575358;2.81422394
168;26.4;11.49890892;12-10-2022;35:26.8;284.6912827;6832.590784;285.6912827;1665592527;0;899;140.0018119;45.00011444;31.125;45.17418671;44.99895477;2;10;45512.74631;10;192.2538816;192.2344822;191.7903729;1.173506773;140.7167733;192.2538816;192.2538816;705.7690875;12-10-2022 16:35;10;0;DFC;180.7355733;12-10-2022 17:00;12-10-2022;17:00:00;11.7;2940;0.38465;284.85;7.73E-09;0.000827804;0.000927575;0.133570811;2.947794751
169;28.8;9.991815605;12-10-2022;59:21.8;284.7912251;6834.989402;285.7912251;1665601162;0;899;139.9981272;44.99938202;29.73539402;45.17440033;44.99901581;2;10;45423.52577;10;156.0278124;156.1093686;155.1266151;1.064531108;177.8424334;156.0278124;156.0278124;705.4940181;12-10-2022 18:59;10;0;DFC;146.117553;12-10-2022 19:00;12-10-2022;19:00:00;10.3;2940;0.38465;283.45;6.28E-09;0.000672552;0.000750178;0.108025624;3.055820374
170;31.2;9.01508367;12-10-2022;23:18.4;284.8911853;6837.388447;285.8911853;1665609798;0;899;140.0118937;45.00066376;27.87432065;45.17546845;44.99913788;2;10;45310.78155;10;125.467511;125.7749105;125.349977;0.958715947;209.078003;125.467511;125.467511;705.2662879;12-10-2022 21:23;10;0;DFC;116.7598268;12-10-2022 21:00;12-10-2022;21:00:00;8.6;2940;0.38465;281.75;5.05E-09;0.000540667;0.000606609;0.087351743;3.143172117
171;33.6;8.676766811;12-10-2022;47:13.9;284.9911332;6839.787196;285.9911332;1665618434;0;899;140.0007132;45.00011444;27.125;45.17623138;44.9996872;2;10;45236.42086;10;107.3409445;108.5676264;107.0704858;0.934518618;194.6117464;107.3409445;107.3409445;705.1931742;12-10-2022 23:47;10;0;DFC;99.89085962;13-10-2022 00:00;13-10-2022;00:00:00;7.5;2940;0.38465;280.65;4.34E-09;0.000464366;0.000502516;0.072362367;3.215534484
172;36;8.64905464;13-10-2022;11:09.2;285.0910782;6842.185876;286.0910782;1665627069;0;899;140.003132;45.0009079;27.5951087;45.17708588;45.00041962;2;10;45243.02106;10;99.33894414;99.18648914;97.94081419;0.989733774;221.5965909;99.33894414;99.33894414;705.1820411;13-10-2022 02:11;10;0;DFC;90.5374345;13-10-2022 02:00;13-10-2022;02:00:00;8;2940;0.38465;281.15;3.92E-09;0.000420136;0.000442251;0.06368418;3.279218664
173;38.4;8.449861823;13-10-2022;35:04.2;285.1910209;6844.584501;286.1910209;1665635704;0;899;139.9938691;45.0006145;27.75;45.17696679;45.00051117;2;10;45198.6564;10;93.93937561;94.00588318;93.60433639;0.989863228;247.3910307;93.93937561;93.93937561;705.3054384;13-10-2022 04:35;10;0;DFC;85.55602136;13-10-2022 05:00;13-10-2022;05:00:00;8.1;2940;0.38465;281.25;3.71E-09;0.000396879;0.000408508;0.058825089;3.338043753
